,player_name,player_id,season,poss,mp,raptor_box_offense,raptor_box_defense,raptor_box_total,raptor_onoff_offense,raptor_onoff_defense,raptor_onoff_total,raptor_offense,raptor_defense,raptor_total,war_total,war_reg_season,war_playoffs,predator_offense,predator_defense,predator_total,pace_impact,multiplier,pt_rating,raptor_rating,war_rating,total_score
2644,kevon looney,looneke01,2022,4516,2180,-0.919352587,3.067284444,2.147931857,3.558971446,-0.516677035,3.04229441,-0.06436488,2.415500501,2.351135621,5.703890427,3.763678841,1.940211586,-0.530944569,2.983694106,2.452749537,-0.666090255,1.0,0.5547925461272165,0.5806716484258463,0.3329318119705623,50.9
2700,trey lyles,lylestr01,2018,2868,1391,1.226551813,0.071635043,1.298186856,-1.554658855,0.222864654,-1.331794201,0.670215541,0.144500295,0.814715836,2.52515009,2.52515009,0.0,1.550722799,-0.990499839,0.56022296,-0.183767354,1.0,0.5332692346556104,0.5937488789799819,0.25629868889030416,48.67
2701,trey lyles,lylestr01,2019,2370,1128,-3.312056992,-0.948020186,-4.260077178,-3.327759342,1.154660444,-2.173098897,-3.561724153,-0.602681945,-4.164406098,-0.815563158,-0.779192867,-0.036370291,-2.010036979,-1.428596046,-3.438633025,0.164163808,1.0,0.2322272651552961,0.2381212439246326,0.0969663251809033,20.06
2702,trey lyles,lylestr01,2020,2669,1271,-1.261187845,-1.535803961,-2.796991806,2.31177848,-1.699887131,0.611891348,-0.596569939,-1.633102663,-2.229672602,0.337169032,0.337169032,0.0,-0.650184149,-1.480454054,-2.130638204,-0.074035518,1.0,0.2874182503631362,0.3246192272131734,0.13143190021579154,26.24
2704,trey lyles,lylestr01,2022,3228,1537,-0.606174966,-1.427441423,-2.033616389,-0.115617644,-1.77593369,-1.891551335,-0.471046659,-1.547108502,-2.018155161,0.571830151,0.571830151,0.0,-0.703956003,-1.765904044,-2.469860048,0.112196051,1.0,0.267629568546855,0.3364423706979467,0.14024252988902722,26.16
2706,shelvin mack,macksh01,2014,3225,1608,1.077862232,0.071116045,1.148978277,1.903746959,-1.789631757,0.114115202,1.332437075,-0.312265982,1.020171093,3.109258605,2.391691869,0.717566736,1.317768047,-1.296505145,0.021262902,-0.738388476,1.0,0.4955406179827532,0.6075300232963713,0.2826159441897573,48.43
2707,shelvin mack,macksh01,2015,1858,932,0.119756531,-2.200574527,-2.080817996,-3.095873496,0.321503796,-2.7743697,-0.58202774,-1.837587844,-2.419615584,0.157336736,0.116186621,0.041150115,-0.471652247,-2.168383143,-2.64003539,-0.554932636,1.0,0.28347253209652123,0.3454022291256724,0.13714787201261625,27.01
2708,shelvin mack,macksh01,2016,2064,1058,-0.765058429,0.855674849,0.090616421,0.986419601,1.181247681,2.167667281,-0.443438643,0.924085531,0.480646888,1.780029789,1.780029789,0.0,-0.531382677,1.285402005,0.754019328,-0.298540958,1.0,0.45569624029613975,0.4761173545938264,0.18560581643227175,39.58
2709,shelvin mack,macksh01,2017,2661,1360,-1.733340656,-2.544546103,-4.277886758,-2.015854205,-0.951539079,-2.967393284,-1.902703763,-2.420815932,-4.323519695,-1.087300111,-1.041711997,-0.045588114,-1.367700102,-0.964873999,-2.3325741,-0.776020743,1.0,0.33076585844232503,0.24909590480803934,0.09353822271857276,24.08
2710,shelvin mack,macksh01,2018,2779,1365,0.251968133,-0.231208524,0.020759609,-1.016835437,1.529748487,0.512913051,0.046016324,0.152670251,0.198686575,2.031179847,2.031179847,0.0,-0.903290897,-0.376554569,-1.279845465,-1.079781694,1.0,0.3707546535836327,0.5063923496688941,0.21453909713688296,38.26
2711,shelvin mack,macksh01,2019,2547,1246,-2.158388735,-1.678133504,-3.836522239,-4.928082552,-2.626011885,-7.554094437,-2.82374715,-2.007175374,-4.830922524,-1.322597655,-1.322597655,0.0,-3.084314603,-1.165656196,-4.249970799,-1.433529686,1.0,0.16378588668396085,0.17921773728326484,0.06911399392842626,14.59
2753,lauri markkanen,markkla01,2020,3162,1492,-0.788540493,-2.72250549,-3.511045983,-1.836481505,1.055959386,-0.780522119,-0.997079013,-2.112934019,-3.110013032,-0.275543734,-0.275543734,0.0,-0.854296551,-1.341603036,-2.195899587,0.55707283,1.0,0.2836111938132123,0.2754110334579497,0.10842687364686127,23.67
2754,lauri markkanen,markkla01,2021,2765,1317,0.091611968,-0.928834668,-0.8372227,-2.942402343,-0.571655863,-3.514058205,-0.518261711,-0.912788695,-1.431050406,0.88891285,0.88891285,0.0,0.289780553,-1.557517776,-1.267737222,0.303820536,1.0,0.40530723083690784,0.44311156196123297,0.1825773304958754,36.38
2755,lauri markkanen,markkla01,2022,3823,1878,0.845238782,-0.433709081,0.411529702,4.387483943,-2.292696603,2.09478734,1.6420295,-0.888950968,0.753078533,3.351907281,3.351907281,0.0,1.21862568,-0.040394905,1.178230775,-0.136665348,1.0,0.5284871180438898,0.5404799464116246,0.2690862006657061,46.81
2768,cody martin,martico01,2022,3908,1866,0.069717939,1.515647841,1.58536578,1.337645265,-1.765387689,-0.427742424,0.319841826,0.946465149,1.266306975,3.793804589,3.793804589,0.0,0.700189664,1.421259942,2.121449606,-0.780766823,1.0,0.5354659932053625,0.5200332222165844,0.2612153766512965,46.11
2835,patrick mccaw,mccawpa01,2020,1926,908,-3.363125612,-0.533914928,-3.897040539,-3.215173004,-0.239247537,-3.454420541,-3.554301815,-0.547447585,-4.1017494,-0.621566958,-0.621566958,0.0,-3.922561269,-0.298332649,-4.220893917,-0.757633242,1.0,0.16548210164265187,0.21997616566408304,0.0954350218309536,16.84
2840,cj mccollum,mccolcj01,2015,2302,1139,1.045456168,0.200700037,1.246156206,2.187184669,4.232697445,6.419882114,1.314260558,1.038424342,2.352684899,3.007713569,2.281976406,0.725737163,1.369302793,0.728905307,2.098208101,0.336630088,1.0,0.534110187983761,0.5807582480745808,0.23170065816622826,47.6
2841,cj mccollum,mccolcj01,2016,6586,3222,2.287349873,0.121391038,2.408740911,2.559466462,2.847514403,5.406980865,2.43833366,0.70981828,3.14815194,9.736892795,8.315782933,1.421109862,2.726996306,1.123970659,3.850966964,-0.005580601,1.0,0.6363582833056346,0.6252222928298834,0.4843556630420751,59.42
2842,cj mccollum,mccolcj01,2017,6043,2936,3.40459386,-1.156090193,2.248503667,1.570030947,-0.379310943,1.190720004,3.204678716,-1.04554377,2.159134946,7.365709755,7.179460031,0.186249724,3.171811068,-0.330665028,2.841146041,0.015802968,1.0,0.5774498571823736,0.5699394292813346,0.39532678709566327,52.91
2843,cj mccollum,mccolcj01,2018,6306,3078,2.561476641,-1.099890317,1.461586324,1.643017676,-2.477209131,-0.834191456,2.50253051,-1.476601035,1.025929474,5.953125489,5.197180847,0.755944643,1.73882482,-0.514500433,1.224324387,0.107243145,1.0,0.4831317292947148,0.5065968943591844,0.34228963759683456,45.67
2844,cj mccollum,mccolcj01,2019,6307,3010,3.127184869,0.113897931,3.2410828,3.545689896,-1.14477556,2.400914336,3.323624087,-0.148200886,3.175423201,9.181164186,6.872914077,2.308250109,3.098946991,0.123395205,3.222342196,-0.013008674,1.0,0.5996871321524513,0.6267466684572044,0.4634901741464844,57.58
2845,cj mccollum,mccolcj01,2020,5822,2752,1.998807238,-1.597664577,0.401142661,3.840234779,-2.187282433,1.652952346,2.450681948,-1.774224284,0.676457664,4.786542859,4.378743315,0.407799544,3.010708185,-1.369663683,1.641044502,-0.761121414,1.0,0.5074413128549619,0.4870625461088505,0.298488910915056,44.76
2846,cj mccollum,mccolcj01,2021,3807,1840,4.00690381,0.006080551,4.012984361,1.971390018,-0.25744497,1.713945047,3.725740955,0.003883666,3.729624621,6.014968639,6.04405457,-0.029085931,3.849375133,-0.363300364,3.486074769,-0.568263073,1.0,0.6150721082794195,0.6577247423084531,0.3446116119179251,56.35
2847,cj mccollum,mccolcj01,2022,4893,2379,3.097166907,-0.22526038,2.871906527,2.084735773,-2.035258782,0.049476991,3.11489157,-0.576731027,2.538160543,6.426310314,5.77125549,0.655054824,2.910432014,-0.492289923,2.41814209,-0.134948454,1.0,0.5527737027971955,0.5911257390085446,0.3600559223475258,51.9
2870,doug mcdermott,mcderdo01,2018,3657,1768,-1.447079913,-1.851900598,-3.298980511,-1.046008566,1.066857298,0.020848732,-1.424179864,-1.34136363,-2.765543493,-0.017734263,-0.017734263,0.0,-1.804393504,-2.283537992,-4.087931496,-0.351768979,1.0,0.17323853327944058,0.2946657708757059,0.11810663561558261,20.5
2871,doug mcdermott,mcderdo01,2019,2875,1369,0.195172408,-2.842859553,-2.647687145,0.332523961,0.760744017,1.093267978,0.252855151,-2.306184714,-2.053329563,0.487819789,0.450917688,0.036902101,-0.501253046,-2.439917041,-2.941170087,-0.134146209,1.0,0.28816254422388604,0.401371481941289,0.16450591360311512,29.97
2872,doug mcdermott,mcderdo01,2020,3037,1426,0.503477661,-2.66138961,-2.157911949,1.851836477,0.234350796,2.086187273,0.821722956,-2.245327689,-1.423604733,0.9435373,1.244622184,-0.301084885,0.766884932,-2.899140963,-2.132256031,0.093194835,1.0,0.31605626094665634,0.4066434065099083,0.16961858660135187,31.34
2873,doug mcdermott,mcderdo01,2021,3498,1619,0.520324867,-3.400922843,-2.880597977,0.455663216,-3.38213931,-2.926476094,0.534653791,-3.592397095,-3.057743304,-0.255444056,-0.255444056,0.0,0.247032149,-3.787298203,-3.540266055,0.494092191,1.0,0.20518688019580933,0.27833274285048193,0.1091815398658069,20.86
2874,doug mcdermott,mcderdo01,2022,2612,1223,-0.440901405,-4.168890305,-4.609791709,1.280533969,-4.625235069,-3.344701101,-0.111129605,-4.534228117,-4.645357722,-1.18789974,-1.18789974,0.0,-0.307926381,-4.680014417,-4.987940798,0.443477961,1.0,0.12073602489448143,0.1895902118621794,0.07417138669924134,13.49
2904,ben mclemore,mclembe01,2014,4383,2187,-1.622045563,-3.738154485,-5.360200047,-2.552180289,-2.410232265,-4.962412554,-1.917141301,-3.663484862,-5.580626164,-3.163370421,-3.163370421,0.0,-2.443658571,-2.782168145,-5.225826716,0.149920141,1.0,0.106858826762524,0.13731171920328594,0.0,9.16
2905,ben mclemore,mclembe01,2015,5395,2670,-0.257841178,-1.689074039,-1.946915217,1.927328638,4.716306098,6.643634736,0.175815397,-0.413538751,-0.237723353,3.436960242,3.436960242,0.0,-0.064563212,-0.152464406,-0.217027618,0.410543385,1.0,0.3990497141866196,0.4359627725679677,0.24781723295453603,37.51
2906,ben mclemore,mclembe01,2016,3103,1443,-2.402548109,-1.073840951,-3.476389061,1.668700594,0.605216529,2.273917123,-1.696741658,-0.761663936,-2.458405593,0.21715489,0.21715489,0.0,-1.888862428,-0.785513069,-2.674375496,1.127698553,1.0,0.30683886486178885,0.3742005479381737,0.15231099251455046,29.35
2907,ben mclemore,mclembe01,2017,2374,1176,-1.631097938,-2.033399898,-3.664497836,-2.135072655,-0.378657678,-2.513730333,-1.810582933,-1.77444973,-3.585032664,-0.50292285,-0.50292285,0.0,-2.122077857,-1.796789304,-3.918867161,0.373410789,1.0,0.20141108762728652,0.2737448630927212,0.10987862094211874,20.57
2908,ben mclemore,mclembe01,2018,2227,1091,-1.465285571,-2.307870125,-3.773155696,-5.387458626,-2.479282624,-7.866741249,-2.307613944,-2.441519843,-4.749133787,-1.122281936,-1.122281936,0.0,-2.559665683,-1.877292205,-4.436957888,0.847547642,1.0,0.1528778980817479,0.18378946417452102,0.07663508487590845,14.54
2910,ben mclemore,mclembe01,2020,3819,1749,1.083155687,-2.811395949,-1.728240262,5.627690318,-1.697228437,3.930461881,2.049713708,-2.767564099,-0.717850391,1.841455999,1.41514722,0.426308779,1.781722182,-2.278658229,-0.496936047,0.230583567,1.0,0.3827211111289223,0.4091252180175927,0.1879121362471892,34.39
2911,ben mclemore,mclembe01,2021,2034,941,-1.200891874,-3.029265149,-4.230157023,-1.918328171,0.947372767,-0.970955404,-1.367528347,-2.386960197,-3.754488544,-0.477435962,-0.392390778,-0.085045184,-1.320199555,-2.728652802,-4.048852357,0.920446849,1.0,0.17551823507637213,0.239386928709071,0.10084659080157038,18.08
2912,ben mclemore,mclembe01,2022,2697,1285,-0.756923339,-3.798777077,-4.555700416,-4.790471878,-0.537321426,-5.327793305,-1.583770648,-3.287460932,-4.87123158,-1.398517875,-1.398517875,0.0,-1.021975349,-4.000992105,-5.022967455,0.562584234,1.0,0.11869272673217024,0.17696459092062627,0.06626347933963928,12.74
2939,de'anthony melton,meltode01,2021,2412,1128,0.216122934,1.258123317,1.474246252,0.028674747,4.979515237,5.008189984,0.186965773,2.102301185,2.289266959,2.922433738,2.661085969,0.261347769,0.839636552,2.042051419,2.881687971,0.478945597,1.0,0.5798148916492811,0.5772133895485704,0.2284987258958161,49.1
2940,de'anthony melton,meltode01,2022,3956,1827,0.368085975,1.672573034,2.040659009,-0.472981915,2.709094105,2.23611219,0.170183185,1.944413927,2.114597112,4.601709627,4.698058102,-0.096348475,1.128400787,2.608427569,3.736828356,1.224068904,1.0,0.755639938249778,0.6809398894233331,0.3498589539375329,62.62
2950,khris middleton,middlkh01,2014,4816,2460,-0.234755871,-0.579193944,-0.813949814,1.668440682,-2.296044765,-0.627604083,0.201829536,-0.900584982,-0.698755446,2.578773818,2.578773818,0.0,0.024959648,-1.081128066,-1.056168419,0.159200762,1.0,0.38510780143748863,0.45121182031527546,0.23715516784076177,37.29
2951,khris middleton,middlkh01,2015,5186,2610,0.852890486,1.778455597,2.631346083,2.338437647,6.498784969,8.837222616,1.254875728,2.842790932,4.09766666,9.14123468,9.179061536,-0.037826856,1.080801197,3.382201595,4.463002792,0.421426849,1.0,0.6720617100591788,0.6782971065303026,0.46199097354648544,62.19
2952,khris middleton,middlkh01,2016,5720,2852,2.45229888,-1.155676635,1.296622245,2.458744175,2.828543196,5.28728737,2.638968052,-0.363777668,2.275190384,7.385360708,7.385360708,0.0,2.397417992,0.276023002,2.673440994,0.978876611,1.0,0.5676666964786441,0.5764265543579954,0.39606460540296096,52.81
2953,khris middleton,middlkh01,2017,2171,1120,0.399069678,0.35395518,0.753024859,2.40846696,2.9183325,5.32679946,0.848898771,0.904568113,1.753466884,2.610856247,1.888388017,0.72246823,0.721482714,1.357708088,2.079190802,0.380763451,1.0,0.5330008040051865,0.5472638915973478,0.21680017992699321,45.93
2954,khris middleton,middlkh01,2018,6604,3257,2.37745134,-0.635003317,1.742448023,3.721631581,-2.268022795,1.453608786,2.789604729,-0.990815089,1.798789641,7.640206388,6.367424576,1.272781812,3.150477108,-0.441615541,2.708861567,0.329656442,1.0,0.5697329739346659,0.549797287692739,0.4056330883279228,52.12
2955,khris middleton,middlkh01,2019,6287,2908,2.00416289,0.49397559,2.498138479,2.754740952,0.226343546,2.981084498,2.218126014,0.400046619,2.618172633,8.02799798,7.014195979,1.013802001,2.631922956,0.281404334,2.91332729,0.570217228,1.0,0.5816605876964226,0.5955981570565041,0.4201931829957851,54.65
2956,khris middleton,middlkh01,2020,4859,2208,3.356559946,0.989951559,4.346511504,2.98879509,2.107928538,5.096723629,3.449995617,1.215935691,4.665931307,8.441553667,6.985843508,1.455710158,3.121463283,0.688333652,3.809796936,0.490322798,1.0,0.6339566084168577,0.7100612694619309,0.43572062112846344,61.29
2957,khris middleton,middlkh01,2021,6773,3191,2.628449722,-0.164583165,2.463866557,0.22243323,0.841297789,1.063731019,2.211994185,-0.014477244,2.197516941,8.258290763,5.083984231,3.174306533,2.460554198,0.491488292,2.95204249,0.819968416,1.0,0.5839190589234515,0.5720848591426804,0.428839798319527,54.07
2958,khris middleton,middlkh01,2022,4741,2213,2.145788579,-0.906980073,1.238808506,0.6941922,0.6153963,1.309588501,1.935834412,-0.667850723,1.267983689,4.606012026,4.629145574,-0.023133548,2.146258078,-0.719996239,1.426261839,1.659499643,1.0,0.4949118550593119,0.5201269451271454,0.29171066694800263,45.36
2971,darius miller,milleda01,2014,1420,723,-0.132752507,-1.59588195,-1.728634456,0.12766556,4.561617268,4.689282828,-0.071191066,-0.363508682,-0.434699749,0.851263007,0.851263007,0.0,-0.520749736,-0.864328663,-1.385078399,-0.313606448,1.0,0.3309108674133331,0.42495242665033944,0.15073416746086796,32.11
2973,darius miller,milleda01,2018,4490,2106,0.234765005,-0.831280347,-0.596515343,0.710571886,-2.164306703,-1.453734816,0.355593524,-1.173748308,-0.818154783,2.073196977,1.967031821,0.106165157,-0.036771903,-1.773326599,-1.810098502,-0.345165329,1.0,0.3061170997578809,0.4035185256655944,0.19661312576761952,31.53
2974,darius miller,milleda01,2019,3837,1757,-0.968232881,-0.846326294,-1.814559175,-0.493981641,0.978303221,0.484321581,-0.931896356,-0.493935462,-1.425831818,1.189987575,1.189987575,0.0,-0.723723943,-0.924152954,-1.647876898,0.255414571,1.0,0.315580380976536,0.36955133722364153,0.1634519825918643,29.78
3009,shake milton,miltosh01,2022,2730,1337,-0.325158573,-1.200982348,-1.526140921,-0.92795402,-0.435359403,-1.363313423,-0.492110158,-1.119206673,-1.611316831,0.796539354,0.27076689,0.525772464,-0.921056344,-1.293134639,-2.214190983,-1.050452642,1.0,0.28254415576179603,0.3591833225927627,0.14867950308781663,27.78
3034,malik monk,monkma01,2020,2409,1169,-1.008928967,-3.019526259,-4.028455226,-3.699833306,-1.735013046,-5.434846352,-1.555168413,-2.90768503,-4.462853443,-1.02460485,-1.02460485,0.0,-1.323369857,-3.971454819,-5.294824676,0.30166786,1.0,0.10283379505963491,0.19979161306579035,0.08030248677007053,13.36
3035,malik monk,monkma01,2021,1865,878,0.795707687,-2.483419754,-1.687712068,-0.392175647,1.425691091,1.033515444,0.639344735,-1.827209929,-1.187865194,0.703096176,0.703096176,0.0,0.985504268,-3.248730456,-2.263226188,0.480394686,1.0,0.2796836617025127,0.3828529048241077,0.14517106828465592,28.47
3036,malik monk,monkma01,2022,4530,2139,0.99882808,-1.053377094,-0.054549014,4.353222468,-1.745190809,2.608031659,1.785579797,-1.235187482,0.550392315,3.612769925,3.612769925,0.0,1.260062275,-1.40329973,-0.143237455,0.305220443,1.0,0.48402516183776156,0.5760190791086786,0.3053018589030613,47.38
3037,greg monroe,monrogr01,2014,5398,2690,-0.196694677,-0.082372106,-0.279066783,2.34186027,-1.317454003,1.024406267,0.332133196,-0.289684223,0.042448972,3.834930711,3.834930711,0.0,0.437997579,-0.328420387,0.109577192,0.061757248,1.0,0.45991261227474656,0.49678585316355545,0.28903545617807197,43.1
3038,greg monroe,monrogr01,2015,4197,2137,0.271258792,0.01399388,0.285252672,-1.784680594,0.998565,-0.786115593,-0.123473016,0.243508564,0.120035548,3.120727459,3.120727459,0.0,0.094072172,0.47019515,0.564267322,-0.259406097,1.0,0.4446269588298935,0.45596034250584266,0.23594389853329473,39.67
3039,greg monroe,monrogr01,2016,4615,2314,1.140366108,0.326420551,1.466786659,2.361844889,-2.033908834,0.327936055,1.501098276,-0.109431941,1.391666335,4.864522872,4.864522872,0.0,0.884052597,-0.138267326,0.745785271,-0.502369136,1.0,0.4552159023199388,0.5270404065576589,0.30141676287189045,44.37
3040,greg monroe,monrogr01,2017,3921,1964,0.64789784,0.532569279,1.180467119,3.297482195,-0.286026923,3.011455272,1.234859404,0.391050951,1.625910354,4.433496502,3.941886075,0.491610427,0.581123863,0.83902991,1.420153773,0.534551884,1.0,0.49455553786829154,0.5401338925321181,0.28523336725163406,45.93
3041,greg monroe,monrogr01,2018,2378,1145,-0.250557974,0.939409731,0.688851757,-2.749208592,-3.338731349,-6.087939941,-0.753913591,0.08256657,-0.671347021,1.212977861,1.331569631,-0.11859177,-1.604199825,-0.112444713,-1.716644537,0.564981338,1.0,0.3115687851683725,0.41172460657598353,0.1643151801121479,31.23
3042,greg monroe,monrogr01,2019,1243,570,-2.04697061,0.527608409,-1.519362201,-6.147375855,-1.164640048,-7.312015903,-3.081646793,0.148267717,-2.933379076,-0.027049987,-0.311272505,0.284222518,-2.258970872,0.546183354,-1.712787517,0.381313923,1.0,0.37415254371128603,0.34234116302264855,0.1413082388680289,30.4
3051,e'twaun moore,mooreet01,2014,3033,1506,-0.484874447,0.397875965,-0.086998482,-3.294370521,3.115817429,-0.178553091,-1.039411462,1.018201293,-0.021210169,2.092372406,2.092372406,0.0,-1.875806233,0.138960898,-1.736845335,-0.19779644,1.0,0.34142939727949256,0.4928716781902659,0.2170663989593774,36.71
