,player_name,player_id,season,poss,mp,raptor_box_offense,raptor_box_defense,raptor_box_total,raptor_onoff_offense,raptor_onoff_defense,raptor_onoff_total,raptor_offense,raptor_defense,raptor_total,war_total,war_reg_season,war_playoffs,predator_offense,predator_defense,predator_total,pace_impact,multiplier,pt_rating,raptor_rating,war_rating,total_score
3054,e'twaun moore,mooreet01,2017,3781,1820,0.250187399,-0.444848911,-0.194661512,-0.153865684,-1.884647036,-2.038512721,0.223006083,-0.797088071,-0.574081988,2.011524882,2.011524882,0.0,-0.83420244,-0.534546575,-1.368749016,-0.43471345,1.0,0.38172297101955066,0.4256414219657475,0.19429757390912178,35.13
3055,e'twaun moore,mooreet01,2018,6142,2870,0.017835148,-0.995860599,-0.978025451,1.605289129,-1.350211233,0.255077897,0.347671499,-1.144235553,-0.796564054,2.880184461,1.970932792,0.909251669,0.134736782,-0.482947052,-0.34821027,0.11026942,1.0,0.5241767315037508,0.4956084727631538,0.27229491209497314,45.05
3056,e'twaun moore,mooreet01,2019,3172,1463,-0.160712838,-2.272008153,-2.432720991,1.526243086,-1.398776871,0.127466215,0.172944626,-2.214975388,-2.042030762,0.526862778,0.526862778,0.0,-0.371033656,-1.965848225,-2.336881882,-0.304993847,1.0,0.36240708474962524,0.3765071404935777,0.15240959426557452,31.52
3057,e'twaun moore,mooreet01,2020,2205,1020,-0.467940261,-0.986448402,-1.454388663,0.554563136,-0.946332764,-0.391769628,-0.298553556,-1.029225764,-1.32777932,0.736766864,0.736766864,0.0,-0.262391189,-1.014599434,-1.276990623,-0.463867144,1.0,0.3866762950066973,0.38284028928576025,0.14643527414916072,32.52
3061,ja morant,moranja01,2022,4714,2227,5.234151518,-0.45110765,4.783043868,2.724489683,-2.951178713,-0.22668903,4.981662827,-1.045587476,3.936075352,7.701920416,5.640641682,2.061278734,4.964120978,-0.312633887,4.651487091,0.679005194,1.0,0.7067088272680278,0.6817652458417199,0.4079502146105759,62.27
3074,markieff morris,morrima02,2014,4407,2153,0.416092522,-0.987490417,-0.571397895,-1.651793285,1.096424141,-0.555369143,-0.035421156,-0.623175834,-0.658596989,2.3078341,2.3078341,0.0,-0.173612682,-0.266998905,-0.440611587,0.438812262,1.0,0.43182591245221386,0.4208419651842682,0.2054228544826115,37.11
3075,markieff morris,morrima02,2015,5249,2581,-1.590721012,0.285718471,-1.30500254,1.226755671,2.989915511,4.216671182,-1.090844277,0.872836145,-0.218008132,3.353891515,3.353891515,0.0,-0.968468529,1.222179797,0.253711268,0.566541217,1.0,0.4693070184312127,0.44586222374845924,0.24469831920289695,40.44
3076,markieff morris,morrima02,2016,3383,1629,-3.167948132,2.244607032,-0.923341101,-0.860329292,0.702030661,-0.158298632,-2.820652462,2.079441967,-0.741210495,1.679343927,1.679343927,0.0,-2.309686141,1.425397667,-0.884288473,0.676071289,1.0,0.4078752384036141,0.4161504909261838,0.18182544647923954,35.45
3077,markieff morris,morrima02,2017,5637,2747,-1.941982185,1.216068244,-0.725913941,0.073680309,2.537499145,2.611179454,-1.676737294,1.570963259,-0.105774035,3.771742516,2.550723033,1.221019483,-1.306038299,1.478470043,0.172431744,0.368367484,1.0,0.46491936731037126,0.4522357987539172,0.2603870299875832,40.9
3078,markieff morris,morrima02,2018,4355,2149,-1.637677226,-0.410698336,-2.048375562,-0.268627427,-1.734326309,-2.002953736,-1.462195495,-0.715844625,-2.17804012,0.629641146,0.480931346,0.1487098,-1.510860958,-0.503419648,-2.014280606,-0.088926919,1.0,0.3468757270272993,0.33455548878524305,0.1424131121744815,29.11
3079,markieff morris,morrima02,2019,2841,1329,-1.878640836,-0.767239285,-2.645880121,-2.879959773,-1.542704053,-4.422663826,-2.199729773,-0.941182546,-3.14091232,-0.260983508,-0.373982521,0.112999013,-1.900185655,-0.797915597,-2.698101253,0.30040986,1.0,0.30996155380620527,0.279875686912107,0.10897355457888486,24.84
3080,markieff morris,morrima02,2020,3282,1572,-1.451102949,-1.402609332,-2.853712281,-1.440258855,0.482489045,-0.95776981,-1.531304766,-1.102011122,-2.633315888,0.132083417,-0.556914004,0.688997421,-1.702485143,-1.855047901,-3.557533045,0.229092888,1.0,0.26356749685459757,0.3087011866339504,0.12373171787296043,24.55
3081,markieff morris,morrima02,2021,2585,1238,-2.743129826,0.033950853,-2.709178974,-2.511421,-0.893153524,-3.404574524,-2.834455489,-0.210857141,-3.04531263,-0.187691235,-0.174592526,-0.013098709,-2.810073398,-0.10545869,-2.915532088,0.086737242,1.0,0.298224149353723,0.2853046234919908,0.11172539978470564,24.68
3083,marcus morris,morrima03,2014,3677,1800,-0.058706664,-0.437295031,-0.496001695,1.371327562,-0.019052136,1.352275426,0.197571127,-0.386584334,-0.189013207,2.354091622,2.354091622,0.0,0.614897991,-0.202846114,0.412051877,0.08905877,1.0,0.47785459986824924,0.447508794035073,0.20715964793898103,39.88
3084,marcus morris,morrima03,2015,4191,2045,0.674199308,-0.659005605,0.015193703,2.176908633,-2.932717695,-0.755809062,1.033041848,-1.170268829,-0.13722698,2.729620294,2.729620294,0.0,0.488805674,-0.956435039,-0.467629365,0.125231756,1.0,0.43036743215987916,0.4504496418777226,0.22125931674979066,38.56
3085,marcus morris,morrima03,2016,5989,3000,0.615667624,-0.802995955,-0.187328331,1.684524558,0.040220569,1.724745126,0.87208654,-0.679273557,0.192812983,4.485584644,4.466532751,0.019051893,1.037659777,-0.476362665,0.561297112,-0.018087349,1.0,0.4859111926040531,0.4691920251213733,0.2871890782423795,43.0
3086,marcus morris,morrima03,2017,5130,2565,-0.518770148,0.270501995,-0.248268152,-1.374823076,-0.067430254,-1.44225333,-0.691734054,0.191515042,-0.500219011,2.930062568,2.930062568,0.0,-0.540251597,0.135412457,-0.40483914,-0.471181749,1.0,0.4337569894252383,0.42983596922562267,0.22878515935465454,38.1
3087,marcus morris,morrima03,2018,4083,2009,-0.70933185,-0.841583772,-1.550915621,-1.560513852,-2.952549323,-4.513063175,-0.921907722,-1.382505179,-2.3044129,0.38984464,1.300761927,-0.910917287,-1.704980292,-1.345064023,-3.050044316,-0.215903441,1.0,0.2909628774010098,0.32737900308697754,0.13340966831337114,26.52
3088,marcus morris,morrima03,2019,4973,2345,0.599248983,-1.617844484,-1.018595502,1.811826239,-2.599870009,-0.788043771,0.867179786,-1.957837928,-1.090658142,2.021409476,0.773755915,1.247653561,1.236642462,-1.413744011,-0.17710155,-0.046152512,1.0,0.446050775644031,0.39630597978234394,0.1946687026993339,36.46
3095,monte morris,morrimo01,2021,3045,1482,1.171894577,-1.532589541,-0.360694964,0.091037146,0.512962992,0.604000138,0.964127236,-1.19961772,-0.235490485,1.873753463,1.930665464,-0.056912001,0.118083089,-1.26608181,-1.147998721,-1.122926855,1.0,0.39363956737268424,0.44486943197576473,0.1891247827900051,36.17
3096,monte morris,morrimo01,2022,4915,2395,1.027776243,-1.928062386,-0.900286143,2.944238049,-1.814265056,1.129972994,1.464550331,-2.005096721,-0.540546389,2.646984638,2.84845297,-0.201468331,1.397973451,-2.087649214,-0.689675763,-1.421908199,1.0,0.4183808692579667,0.4275458490631514,0.2181566631618271,37.18
3122,shabazz muhammad,muhamsh01,2015,1763,866,3.098376878,-2.294401975,0.803974903,1.315475639,-1.721927261,-0.406451622,2.986563596,-2.251724852,0.734838744,1.551845355,1.551845355,0.0,1.735534457,-2.977372596,-1.241838139,0.755333054,1.0,0.46628868598272144,0.599967246335729,0.21244603388293523,45.3
3123,shabazz muhammad,muhamsh01,2016,3424,1682,0.759994204,-3.518937584,-2.758943379,-2.904723189,-3.191485591,-6.096208781,0.053355263,-3.633578036,-3.580222773,-0.710228784,-0.710228784,0.0,-1.187677564,-3.979847929,-5.167525493,-0.306132258,1.0,0.19432214033290485,0.2804208293042498,0.10131671940745479,20.34
3124,shabazz muhammad,muhamsh01,2017,3062,1516,0.351650179,-2.188709209,-1.837059031,-2.803981065,1.065901888,-1.738079176,-0.319500307,-1.637663307,-1.957163614,0.611560343,0.611560343,0.0,-1.048912235,-2.714200825,-3.763113059,-0.267037304,1.0,0.30296379157973635,0.4165184078575323,0.17008109641056618,31.23
3138,dejounte murray,murrade01,2021,4457,2139,0.103993994,0.194844339,0.298838332,3.015832141,0.799371,3.815203141,0.733902207,0.327852726,1.061754933,4.137507093,4.137507093,0.0,0.563563294,1.593387512,2.156950806,-0.542014367,1.0,0.6292529761381477,0.5703914644414506,0.3015321037144558,52.52
3139,dejounte murray,murrade01,2022,5009,2366,3.083853521,-0.171952118,2.911901403,2.096661172,0.488008482,2.584669654,3.0524332,-0.046557939,3.005875261,6.97832112,6.97832112,0.0,3.197474495,1.239118609,4.436593104,0.434850236,1.0,0.6951083675640237,0.6289408350027186,0.3807818219256759,59.17
3142,jamal murray,murraja01,2019,6064,2955,1.434964113,0.082582275,1.517546389,4.268197966,-1.961373375,2.306824592,2.058267597,-0.354139813,1.704127784,6.707203072,5.501098753,1.206104319,2.10475134,-0.49072802,1.61402332,-0.682651936,1.0,0.5427397159412513,0.5550169080981775,0.3706023736692371,50.43
3143,jamal murray,murraja01,2020,5352,2657,2.851902143,-0.153054647,2.698847496,4.013721483,2.780787607,6.79450909,3.221296246,0.44688244,3.668178686,8.772969636,4.390505001,4.382464634,3.351953315,0.721369633,4.073322949,-1.0794192,1.0,0.6754982293113194,0.6665518700485942,0.4481640262528357,61.53
3144,jamal murray,murraja01,2021,3458,1704,2.713255257,0.222904828,2.936160085,3.475996245,1.614734753,5.090730998,2.957625087,0.520836611,3.478461698,5.365574474,5.365574474,0.0,3.6617637,1.052853995,4.714617694,-0.919908054,1.0,0.7101167589017361,0.6557781792973106,0.32022933877375287,59.23
3150,mike muscala,muscami01,2015,1197,604,1.111903211,-0.041695564,1.070207647,-1.190154377,0.519942628,-0.670211749,0.67770074,0.035337698,0.713038438,1.065657184,0.960434264,0.105222921,0.073319091,-0.750457954,-0.677138863,-0.344820843,1.0,0.5028691671077794,0.5984816455515082,0.19054062094818086,46.06
3151,mike muscala,muscami01,2016,1300,632,-1.320804162,-0.019944183,-1.340748345,-3.776397848,-0.869669073,-4.646066921,-1.90489037,-0.277824275,-2.182714646,0.176601389,0.322643634,-0.146042245,-1.353791098,-0.504042636,-1.857833734,0.088830317,1.0,0.39085318832006616,0.36771903383284993,0.13794351765045634,31.9
3152,mike muscala,muscami01,2017,2730,1318,-1.147586627,1.114748747,-0.03283788,-1.32255176,-1.840918919,-3.163470679,-1.239288573,0.525216427,-0.714072145,1.370675416,1.388695812,-0.018020396,-1.957130496,-0.102555971,-2.059686467,0.115337733,1.0,0.34442461674632097,0.4176916296164106,0.17023612161025659,32.84
3153,mike muscala,muscami01,2018,2264,1060,-1.360694135,-0.038847119,-1.399541253,-0.588726667,0.27266686,-0.316059807,-1.239800861,0.08355613,-1.15624473,0.864744774,0.864744774,0.0,-1.202321495,-0.533408764,-1.735730258,0.324868829,1.0,0.36191249996180824,0.3925814339523002,0.15124035637228217,32.07
3154,mike muscala,muscami01,2019,2858,1306,-1.090871114,-0.173269122,-1.264140237,-1.174035382,1.42525303,0.251217648,-1.19218319,0.122986475,-1.069196715,1.12338829,1.12338829,0.0,-1.040332076,-0.369481806,-1.409813882,0.312253979,1.0,0.3795061973911507,0.39752473609940736,0.16095143354847002,33.16
3155,mike muscala,muscami01,2020,1284,592,-0.80427977,1.57321738,0.76893761,-2.904180967,-0.42245343,-3.326634397,-1.292439623,1.239943381,-0.052496242,0.807543525,0.892922905,-0.08537938,-0.988988148,0.737969264,-0.251018884,-0.054243748,1.0,0.44206055206232414,0.4552613499802149,0.14909266772265314,37.38
3156,mike muscala,muscami01,2021,1383,645,0.097676396,0.847072617,0.944749013,-1.119771666,6.294939746,5.17516808,-0.036177425,2.065955543,2.029778118,1.574957985,1.574957985,0.0,-1.027923366,0.790013276,-0.23791009,0.130536043,1.0,0.44276819418245983,0.5735100121082845,0.177906152639795,42.56
3157,mike muscala,muscami01,2022,1260,592,2.337474822,3.305526336,5.643001158,1.380302079,2.319611832,3.69991391,2.392034822,3.32271495,5.714749771,2.563662207,2.563662207,0.0,1.402410413,1.536337464,2.938747877,0.273124963,1.0,0.6142513206023124,0.7827730066096965,0.21502822379299102,57.76
3164,abdel nader,naderab01,2020,1893,892,-2.559268618,0.010910731,-2.548357887,-6.894019156,0.711717704,-6.182301452,-3.621458437,0.118866063,-3.502592374,-0.342212121,-0.331342783,-0.010869339,-3.693979194,-0.704383524,-4.398362718,-0.180515061,1.0,0.2181776240352736,0.259336519103352,0.10592373008702441,20.55
3169,larry nance jr,nancela02,2018,3596,1728,0.319880197,2.42034021,2.740220407,-2.260797261,3.184901284,0.924104023,-0.220214198,2.75459791,2.534383712,4.699344216,3.783632618,0.915711599,0.143230169,3.099079338,3.242309507,0.157695847,1.0,0.6306382586719048,0.60216566745278,0.29521493457523607,53.61
3170,larry nance jr,nancela02,2019,3662,1795,-0.145033696,2.345958235,2.200924539,0.459584799,0.465430774,0.925015573,0.00191379,2.230547709,2.232461499,4.543462713,4.543462713,0.0,0.317497156,2.340936002,2.658433157,-0.435984242,1.0,0.5991193029074701,0.5850200412856326,0.2893621789006141,51.64
3171,larry nance jr,nancela02,2020,3064,1472,0.294711561,0.183634512,0.478346073,-1.157489495,4.265050535,3.10756104,0.058073596,1.102816867,1.160890463,2.915294039,2.915294039,0.0,0.509270726,0.363520336,0.872791062,-0.759262801,1.0,0.5027263351097206,0.5241674255994895,0.2282306574397573,44.21
3172,larry nance jr,nancela02,2021,2224,1091,-1.913131855,2.223495632,0.310363778,-3.795292179,4.685991449,0.89069927,-2.382589449,2.90152331,0.51893386,1.815663444,1.815663444,0.0,-2.244260078,2.939552236,0.695292158,-0.217389135,1.0,0.4931445459116967,0.4877118504326175,0.1869437242179618,41.46
3173,larry nance jr,nancela02,2022,2388,1170,-0.338682857,-0.686913291,-1.025596148,0.9944959,0.801988477,1.796484376,-0.080351289,-0.36245905,-0.442810338,1.38375975,0.948548421,0.435211329,-0.03412359,-0.498457335,-0.532580925,-0.59880555,1.0,0.5122334414166531,0.5197153269472488,0.20487286611470296,43.82
3176,shabazz napier,napiesh01,2017,1134,559,0.320545176,-0.033463311,0.287081866,3.796201816,-1.42123331,2.374968506,1.061483455,-0.299222116,0.762261339,0.993835015,0.793627585,0.20020743,1.940253824,-0.60913517,1.331118654,-0.497092165,1.0,0.5802146758635955,0.5516829843125064,0.1716959226184125,46.74
3177,shabazz napier,napiesh01,2018,3187,1570,-0.285333772,2.774211388,2.488877616,-1.473996886,0.812438151,-0.661558735,-0.561543702,2.506661707,1.945118005,3.733120899,3.772968649,-0.03984775,-0.7070409,2.440684588,1.733643687,-0.74553762,1.0,0.5491970918154383,0.5687023146740899,0.25893693562930753,48.39
3178,shabazz napier,napiesh01,2019,2171,1011,2.422110532,0.318826247,2.740936779,-1.626875224,1.9613587,0.334483476,1.748878839,0.681737837,2.430616677,2.653440675,2.220332669,0.433108006,1.571974248,0.077472929,1.649447177,-0.001817902,1.0,0.6535823702924838,0.7155275062297537,0.262078875261943,57.89
3179,shabazz napier,napiesh01,2020,2911,1344,-0.050612853,-0.837173199,-0.887786052,-2.250390876,1.887855438,-0.362535438,-0.490927877,-0.283811638,-0.774739515,1.360591635,1.360591635,0.0,-0.026616605,-0.376549331,-0.403165936,0.63680483,1.0,0.477232044005556,0.4556710811823538,0.18684326551900773,39.65
3209,georges niang,niangge01,2021,2720,1283,-0.316581993,-0.357447619,-0.674029612,2.060225281,4.385914242,6.446139523,0.086184628,0.551682357,0.637866985,2.212976668,2.469520249,-0.25654358,0.748457253,-0.718064069,0.030393184,0.373586523,1.0,0.45725180706498025,0.4944658513386079,0.20186131983781108,40.74
3210,georges niang,niangge01,2022,3970,1934,0.424795016,-1.549815786,-1.125020771,-0.378696328,-0.368082152,-0.74677848,0.259337123,-1.414498005,-1.155160882,1.582484936,1.381092728,0.201392208,0.015377882,-1.415718708,-1.400340826,0.099467539,1.0,0.38001757421437365,0.3926429837549642,0.1781887609309009,33.43
3211,andrew nicholson,nichoan01,2014,2339,1174,-3.558386619,-1.264518621,-4.82290524,-3.690730324,1.20890969,-2.481820634,-3.738620713,-0.790716391,-4.529337104,-1.059002195,-1.059002195,0.0,-3.875868494,-0.975776785,-4.85164528,-0.609797643,1.0,0.19370841403821237,0.2010295097092844,0.07901099770776224,16.78
3213,andrew nicholson,nichoan01,2016,1660,823,-0.412316004,-0.230562782,-0.642878785,-2.109684812,5.288638494,3.178953681,-0.783328118,0.914774364,0.131446246,1.206923834,1.206923834,0.0,-1.046338617,-0.714908659,-1.761247276,-0.240649639,1.0,0.3605350340624234,0.46570711713383267,0.16408787449732737,35.09
3227,nerlens noel,noelne01,2017,2160,1047,-1.638334223,2.533055987,0.894721764,0.390978578,-0.556080161,-0.165101584,-1.25999626,2.033329323,0.773333062,1.892393819,1.892393819,0.0,-1.010656915,2.798989789,1.788332874,0.351438071,1.0,0.5521493368684293,0.5021587292209384,0.18982465703586718,44.28
3229,nerlens noel,noelne01,2019,2411,1115,-1.461819962,3.113403883,1.65158392,-7.179367781,2.617052771,-4.56231501,-2.752245645,3.132992205,0.38074656,1.785240022,1.673515333,0.111724689,-2.489051652,4.243825145,1.754773493,0.038769642,1.0,0.5503377261648603,0.47986443912986765,0.18580144080187289,43.28
3230,nerlens noel,noelne01,2020,2558,1224,-1.302716477,1.832192143,0.529475666,-3.066189828,2.180331424,-0.885858404,-1.744703835,2.01594244,0.271238605,1.889167396,1.83268171,0.056485685,-1.714662294,3.060397097,1.345734802,-0.234569434,1.0,0.5282568996207276,0.47364567688610126,0.18970351716257522,42.31
3231,nerlens noel,noelne01,2021,3308,1639,-3.302844092,3.926501397,0.623657305,0.439298872,-2.447343758,-2.008044886,-2.700885488,2.743920845,0.043035357,2.321138604,2.273308723,0.047829881,-2.792557238,3.249154758,0.456597519,-0.706671201,1.0,0.4802592735970213,0.46068641979315983,0.20592238784471945,40.43
3232,nerlens noel,noelne01,2022,1158,562,-2.586844683,0.033094094,-2.553750589,-3.565634512,-0.065368617,-3.63100313,-2.970886857,-0.013637823,-2.98452468,-0.067009825,-0.067009825,0.0,-2.55835049,1.197301441,-1.361049049,-0.350959498,1.0,0.38213863251921687,0.2887566631939099,0.11625652627248959,28.06
3273,david nwaba,nwabada01,2021,1456,679,-0.294559198,3.525540309,3.230981111,-0.810573782,2.370367631,1.559793849,-0.372735012,3.553376767,3.180641755,2.058315227,2.058315227,0.0,-1.160361018,3.293925532,2.133564514,0.186169005,1.0,0.684942858717197,0.7666386165078446,0.23526524740339785,60.32
3274,david nwaba,nwabada01,2022,1309,609,0.750913602,0.413751213,1.164664815,-1.057205547,-2.378462102,-3.435667649,0.470823735,-0.043111391,0.427712344,0.990829804,0.990829804,0.0,-0.109627156,-0.87158128,-0.981208436,0.352172189,1.0,0.4429076094121535,0.5307846968348927,0.17157180499101796,40.8
3286,semi ojeleye,ojelese01,2020,2375,1133,-1.639455305,1.122772028,-0.516683277,-4.648237973,-1.186246033,-5.834484006,-2.431128764,0.653063453,-1.778065311,0.557855421,0.719233464,-0.161378043,-2.358215194,-0.22821365,-2.586428844,-0.672964235,1.0,0.315989881069981,0.3572693477068792,0.13971783209785432,28.74
3287,semi ojeleye,ojelese01,2021,1985,962,-1.663925188,-0.268296967,-1.932222155,-2.721701669,3.06835548,0.346653812,-2.015146831,0.411167321,-1.60397951,0.558264294,0.589581103,-0.031316809,-1.778149988,-0.582738418,-2.360888405,-0.828117945,1.0,0.3281650601467362,0.36715537111435337,0.13973318371895688,29.57
3293,jahlil okafor,okafoja01,2019,2022,935,-1.386564889,-0.602034449,-1.988599338,-1.671315473,-2.447775973,-4.119091446,-1.540600661,-0.976278683,-2.516879344,0.11037343,0.11037343,0.0,-1.625361142,-1.563016267,-3.188377409,-0.764071366,1.0,0.28349534658044406,0.3153134111396665,0.12291659069516939,25.53
3302,josh okogie,okogijo01,2021,2567,1197,-2.272813481,1.951151075,-0.321662407,-1.838485835,0.208681437,-1.629804398,-2.321447039,1.7483256,-0.573121438,1.333431556,1.333431556,0.0,-2.644113647,2.505826761,-0.138286886,0.303159391,1.0,0.44814607831835135,0.4256959698940076,0.16883775677052426,36.99
3303,josh okogie,okogijo01,2022,1133,518,-3.310441649,6.008533651,2.698092002,-5.728511502,4.875374368,-0.853137133,-4.04773773,6.120769869,2.073032139,1.283343103,1.26806834,0.015274763,-4.168846685,4.350855187,0.182008502,0.767419195,1.0,0.4654363422002922,0.5759663311280843,0.16695712647195202,43.23
